2025-11-06 18:27:14,010 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:27:14,011 - INFO - URL: https://www.youtube.com/watch?v=1aA1WGON49E
2025-11-06 18:27:14,011 - INFO - Starting video extraction...
2025-11-06 18:28:04,394 - INFO - Downloading:  81.3% | Speed:  497.34KiB/s | ETA: 00:24
2025-11-06 18:28:04,394 - INFO - Downloading:  81.3% | Speed:  497.34KiB/s | ETA: 00:24
2025-11-06 18:28:04,395 - INFO - Downloading:  81.3% | Speed:  497.34KiB/s | ETA: 00:24
2025-11-06 18:28:04,395 - INFO - Downloading:  81.3% | Speed:  497.34KiB/s | ETA: 00:24
2025-11-06 18:28:04,479 - INFO - Downloading:  81.4% | Speed:  510.69KiB/s | ETA: 00:22
2025-11-06 18:28:04,559 - INFO - Downloading:  81.5% | Speed:  518.41KiB/s | ETA: 00:20
2025-11-06 18:28:04,648 - INFO - Downloading:  81.7% | Speed:  526.03KiB/s | ETA: 00:19
2025-11-06 18:28:04,750 - INFO - Downloading:  82.2% | Speed:  540.92KiB/s | ETA: 00:17
2025-11-06 18:28:04,848 - INFO - Downloading:  83.0% | Speed:  576.45KiB/s | ETA: 00:16
2025-11-06 18:28:05,615 - INFO - Downloading:  84.8% | Speed:  606.93KiB/s | ETA: 00:14
2025-11-06 18:28:05,694 - INFO - Downloading:  85.6% | Speed:  690.14KiB/s | ETA: 00:13
2025-11-06 18:28:05,696 - INFO - Downloading:  81.8% | Speed:  690.14KiB/s | ETA: 00:13
2025-11-06 18:28:05,697 - INFO - Downloading:  71.6% | Speed:  690.14KiB/s | ETA: 00:13
2025-11-06 18:28:07,702 - INFO - Downloading:  87.5% | Speed:  637.34KiB/s | ETA: 00:12
2025-11-06 18:28:07,704 - INFO - Downloading:  87.5% | Speed:  637.34KiB/s | ETA: 00:12
2025-11-06 18:28:07,705 - INFO - Downloading:  87.5% | Speed:  637.34KiB/s | ETA: 00:12
2025-11-06 18:28:07,708 - INFO - Downloading:  87.6% | Speed:  637.34KiB/s | ETA: 00:12
2025-11-06 18:28:07,785 - INFO - Downloading:  87.6% | Speed:  578.19KiB/s | ETA: 00:11
2025-11-06 18:28:07,876 - INFO - Downloading:  87.7% | Speed:  512.44KiB/s | ETA: 00:11
2025-11-06 18:28:07,943 - INFO - Downloading:  87.9% | Speed:  471.53KiB/s | ETA: 00:10
2025-11-06 18:28:08,039 - INFO - Downloading:  88.3% | Speed:  454.30KiB/s | ETA: 00:09
2025-11-06 18:28:08,118 - INFO - Downloading:  88.9% | Speed:  463.56KiB/s | ETA: 00:09
2025-11-06 18:28:08,119 - INFO - Downloading:  84.6% | Speed:  463.56KiB/s | ETA: 00:09
2025-11-06 18:28:09,443 - INFO - Downloading:  93.8% | Speed:  404.51KiB/s | ETA: 00:08
2025-11-06 18:28:09,444 - INFO - Downloading:  93.8% | Speed:  404.51KiB/s | ETA: 00:08
2025-11-06 18:28:09,444 - INFO - Downloading:  93.8% | Speed:  404.51KiB/s | ETA: 00:08
2025-11-06 18:28:09,444 - INFO - Downloading:  93.8% | Speed:  404.51KiB/s | ETA: 00:08
2025-11-06 18:28:09,521 - INFO - Downloading:  93.9% | Speed:  364.69KiB/s | ETA: 00:08
2025-11-06 18:28:09,598 - INFO - Downloading:  94.0% | Speed:  338.59KiB/s | ETA: 00:07
2025-11-06 18:28:09,685 - INFO - Downloading:  94.2% | Speed:  326.35KiB/s | ETA: 00:07
2025-11-06 18:28:09,761 - INFO - Downloading:  94.5% | Speed:  331.12KiB/s | ETA: 00:06
2025-11-06 18:28:09,762 - INFO - Downloading:  92.1% | Speed:  331.12KiB/s | ETA: 00:06
2025-11-06 18:28:13,103 - INFO - Downloading: 100.0% | Speed:      0.00B/s | ETA: Unknown
2025-11-06 18:28:13,105 - INFO - Downloading: 100.0% | Speed:      0.00B/s | ETA: Unknown
2025-11-06 18:28:13,107 - INFO - Downloading: 100.0% | Speed:      0.00B/s | ETA: Unknown
2025-11-06 18:28:13,108 - INFO - Downloading: 100.0% | Speed:      0.00B/s | ETA: Unknown
2025-11-06 18:28:13,109 - INFO - Download finished: downloads/A one minute TEDx Talk for the digital age ｜ Woody Roseland ｜ TEDxMileHigh.mp4
2025-11-06 18:28:13,109 - INFO - Processing file...
2025-11-06 18:28:13,649 - INFO - SUCCESS: Video saved as 'A one minute TEDx Talk for the digital age | Woody Roseland | TEDxMileHigh.mp4'
2025-11-06 18:28:13,650 - INFO - File size: Unknown bytes
2025-11-06 18:28:13,650 - INFO - Duration: 81 seconds
2025-11-06 18:28:13,650 - INFO - ==========================================

2025-11-06 18:28:42,126 - INFO - ========== NEW DOWNLOAD REQUEST ==========
2025-11-06 18:28:42,126 - INFO - URL: https://www.tiktok.com/@soy_lesly18/video/7564659631914634552
2025-11-06 18:28:42,127 - INFO - Starting video extraction...
2025-11-06 18:28:43,921 - INFO - Downloading:   0.2% | Speed:  190.55KiB/s | ETA: 00:02
2025-11-06 18:28:43,929 - INFO - Downloading:   0.6% | Speed:  242.11KiB/s | ETA: 00:01
2025-11-06 18:28:43,948 - INFO - Downloading:   1.5% | Speed:  216.83KiB/s | ETA: 00:02
2025-11-06 18:28:44,003 - INFO - Downloading:   3.2% | Speed:  171.77KiB/s | ETA: 00:02
2025-11-06 18:28:44,081 - INFO - Downloading:   6.7% | Speed:  187.26KiB/s | ETA: 00:02
2025-11-06 18:28:44,241 - INFO - Downloading:  13.5% | Speed:  193.52KiB/s | ETA: 00:02
2025-11-06 18:28:44,580 - INFO - Downloading:  27.3% | Speed:  191.02KiB/s | ETA: 00:01
2025-11-06 18:28:45,236 - INFO - Downloading:  54.8% | Speed:  193.13KiB/s | ETA: 00:01
2025-11-06 18:28:46,237 - INFO - Downloading:  96.7% | Speed:  193.96KiB/s | ETA: 00:00
2025-11-06 18:28:46,297 - INFO - Downloading: 100.0% | Speed:  195.53KiB/s | ETA: 00:00
2025-11-06 18:28:46,298 - INFO - Download finished: downloads/Mi triste realidad JAJAJA'🫩🍒🌴#viral #paratiiiiiiiiiiiiiiiiiiiiiiiiiii....mp4
2025-11-06 18:28:46,298 - INFO - Processing file...
2025-11-06 18:28:46,315 - INFO - SUCCESS: Video saved as 'Mi triste realidad JAJAJA'🫩🍒🌴#viral #paratiiiiiiiiiiiiiiiiiiiiiiiiiii....mp4'
2025-11-06 18:28:46,315 - INFO - File size: 476866 bytes
2025-11-06 18:28:46,315 - INFO - Duration: 8 seconds
2025-11-06 18:28:46,315 - INFO - ==========================================

2025-11-06 18:29:20,901 - INFO - ========== NEW DOWNLOAD REQUEST ==========
